id,id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
1603,6249,Edward Lawrie Tatum,Male,1909,Boulder,CO,United States,North America,40.02744000000001,-105.25195,Biologist,Natural Sciences,Science & Technology,33,217283,6584,22.70300000000001
3542,2735,Hugh Hefner,Male,1926,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Businessperson,Business,Business & Law,38,20781134,546872,24.6573
11227,7634,Dean Acheson,Male,1893,Middletown,CT,United States,North America,41.56222,-72.65083,Diplomat,Government,Institutions,27,821832,30438,21.6238
1160,2221,Frederick William III of Prussia,Male,1770,Potsdam,,Germany,Europe,52.4,13.06667,Politician,Government,Institutions,41,1244551,30355,24.9757
5318,2695,Ferdinand Tönnies,Male,1855,Oldenswort,,Germany,Europe,54.36666999999999,8.91667,Philosopher,Philosophy,Humanities,40,891955,22299,24.682
11187,4872,Sharon Stone,Female,1958,Meadville,PA,United States,North America,41.65,-80.15,Actor,Film And Theatre,Arts,54,15118165,279966,23.4836
772,768,Sophia Loren,Female,1934,Rome,,Italy,Europe,41.9,12.5,Actor,Film And Theatre,Arts,70,14288949,204128,26.3822
3368,1010,Ariel Sharon,Male,1928,Kfar Malal,,Israel,Asia,32.1679,34.8951,Politician,Government,Institutions,65,8642705,132965,26.0348
4996,765,Catherine of Alexandria,Female,287,Alexandria,,Egypt,Africa,31.2,29.91667,Religious Figure,Religion,Institutions,46,2404843,52279,26.3865
3057,2158,Kangxi Emperor,Male,1654,Beijing,,China,Asia,39.91667,116.38333,Politician,Government,Institutions,36,3529942,98054,25.0115
5185,9738,Adam Savage,Male,1967,New York,NY,United States,North America,40.7127,-74.0059,Designer,Design,Arts,27,4021602,148948,18.1088
1538,5095,Sean Penn,Male,1960,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,57,19807896,347507,23.3527
3150,2511,Albert II of Germany,Male,1397,Vienna,,Austria,Europe,48.2,16.366670000000006,Politician,Government,Institutions,37,462110,12489,24.7768
6359,3595,Claude Adrien Helvétius,Male,1715,Paris,,France,Europe,48.8567,2.3508,Philosopher,Philosophy,Humanities,36,443425,12317,24.1831
4884,2013,Mikhail Illarionovich Kutuzov,Male,1745,Saint Petersburg,,Russia,Europe,59.95,30.3,Military Personnel,Military,Institutions,43,927255,21564,25.1186
7307,6652,André Frédéric Cournand,Male,1895,Paris,,France,Europe,48.8567,2.3508,Physician,Medicine,Science & Technology,30,144958,4832,22.4394
3506,5528,Irwin Rose,Male,1926,New York,NY,United States,North America,40.69278,-73.99028,Biologist,Natural Sciences,Science & Technology,37,254956,6891,23.1067
5790,7720,Peter Graves,Male,1926,Minneapolis,MN,United States,North America,44.98333,-93.26666999999999,Actor,Film And Theatre,Arts,28,1589381,56764,21.53
9705,5749,Richard Burton,Male,1925,Pontrhydyfen,,United Kingdom,Europe,51.631840000000004,-3.74387,Actor,Film And Theatre,Arts,46,7541157,163938,22.9856
8970,634,Caspar David Friedrich,Male,1774,Greifswald,,Germany,Europe,54.083330000000004,13.383329999999999,Painter,Fine Arts,Arts,49,6453261,131699,26.6657
6225,719,Pierre-Simon Laplace,Male,1749,Beaumont-en-Auge,,France,Europe,49.2789,0.1106,Mathematician,Math,Science & Technology,68,3135829,46115,26.4783
10949,10764,Giuseppe Rossi,Male,1987,Teaneck,NJ,United States,North America,40.89032,-74.01148,Soccer Player,Team Sports,Sports,32,3649082,114034,15.6981
2494,6710,Mark David Chapman,Male,1955,Fort Worth,TX,United States,North America,32.75736,-97.33318,Mafioso,Outlaws,Public Figure,38,11653569,306673,22.4046
955,9661,Minnie Driver,Female,1970,London,,United Kingdom,Europe,51.5683,-0.1031,Actor,Film And Theatre,Arts,27,5585021,206853,18.26
358,8999,Zach Braff,Male,1975,South Orange,NJ,United States,North America,40.74881,-74.26151,Actor,Film And Theatre,Arts,33,11193913,339209,19.563
2658,1734,"Henry II, Holy Roman Emperor",Male,972,Bavaria,,Germany,Europe,48.7775,11.43111,Politician,Government,Institutions,44,461225,10482,25.3405
8820,6741,George Wald,Male,1906,New York,NY,United States,North America,40.7127,-74.0059,Biologist,Natural Sciences,Science & Technology,28,237316,8476,22.3818
5892,5475,Tsung-Dao Lee,Male,1926,Shanghai,,China,Asia,31.2,121.5,Physicist,Natural Sciences,Science & Technology,43,764956,17790,23.1315
11,2653,Rudolf Höss,Male,1901,Baden-Baden,,Germany,Europe,48.76278,8.24083,Politician,Government,Institutions,35,3413972,97542,24.7029
9847,2620,Stan Lee,Male,1922,New York,NY,United States,North America,40.790279999999996,-73.95971999999998,Comic Artist,Design,Arts,46,14144590,307491,24.72300000000001
10470,4588,Enrico Dandolo,Male,1107,Venice,,Italy,Europe,45.4375,12.33583,Politician,Government,Institutions,35,591529,16901,23.6333
7870,4641,Matilda of Flanders,Female,1031,Other,,France,Europe,47.0,2.0,Companion,Companions,Public Figure,27,665761,24658,23.6026
8982,6689,Gerd Binnig,Male,1947,Frankfurt,,Germany,Europe,50.11667,8.68333,Physicist,Natural Sciences,Science & Technology,36,367750,10215,22.4137
7546,9794,Kim Jong-un,Male,1983,Pyongyang,,North Korea,Asia,39.01944,125.73806,Politician,Government,Institutions,70,14501187,207160,17.9738
1965,7954,Boris Tadić,Male,1958,Sarajevo,,Bosnia And Herzegovina,Europe,43.86667,18.41667,Politician,Government,Institutions,54,1354405,25082,21.2219
2080,7342,Richard E. Taylor,Male,1929,Medicine Hat,,Canada,North America,50.04167,-110.6775,Physicist,Natural Sciences,Science & Technology,37,331002,8946,21.9416
1510,4375,Ngo Dinh Diem,Male,1901,Quang Binh Province,,Vietnam,Asia,17.5,106.33333,Politician,Government,Institutions,38,3577635,94148,23.7534
413,1961,Árpád,Male,845,Hungary,,Hungary,Europe,47.43333,19.25,Politician,Government,Institutions,33,670934,20331,25.1458
4131,10064,Maxwell Cabelino Andrade,Male,1981,Cachoeiro de Itapemirim,,Brazil,South America,-20.84889,-41.11278,Soccer Player,Team Sports,Sports,35,2672590,76360,17.3954
5423,10529,Rahm Emanuel,Male,1959,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Politician,Government,Institutions,27,6953768,257547,16.3017
7576,7924,Ferenc Mádl,Male,1931,Bánd,,Hungary,Europe,47.1205,17.78247,Politician,Government,Institutions,33,268081,8124,21.2646
5487,3253,Arthur de Gobineau,Male,1816,Firuzabad,,France,Europe,48.8261,2.1933,Writer,Language,Humanities,30,940986,31366,24.3608
4821,4110,Francesco Redi,Male,1626,Arezzo,,Italy,Europe,43.47333,11.87,Physician,Medicine,Science & Technology,27,2034475,75351,23.8796
5773,663,Theodosius II,Male,401,Istanbul,,Turkey,Asia,41.01224000000001,28.976020000000002,Politician,Government,Institutions,52,887214,17062,26.595
9534,7605,Larry Bird,Male,1956,West Baden Springs,IN,United States,North America,38.56694,-86.61166999999998,Basketball Player,Team Sports,Sports,39,9205654,236042,21.6653
489,8654,Marco Materazzi,Male,1973,Lecce,,Italy,Europe,40.35,18.16667,Soccer Player,Team Sports,Sports,42,4421063,105263,20.1926
9115,2958,Harry Houdini,Male,1874,Budapest,,Hungary,Europe,47.4925,19.051389999999998,Magician,Media Personality,Public Figure,55,17630040,320546,24.5269
2281,7675,Giuliano Amato,Male,1938,Turin,,Italy,Europe,45.06667,7.7,Politician,Government,Institutions,38,991560,26094,21.5856
10372,9081,Missy Elliott,Female,1971,Portsmouth,VA,United States,North America,36.8313,-76.34564,Singer,Music,Arts,30,7191076,239703,19.4198
3005,11157,Dominika Cibulková,Female,1989,Bratislava,,Slovakia,Europe,48.14389,17.109720000000006,Tennis Player,Individual Sports,Sports,33,985261,29856,14.1791
319,1023,Aspasia,Female,-470,Miletus,,Turkey,Asia,37.53028,27.27833,Companion,Companions,Public Figure,32,1098835,34339,26.0177
8648,10172,Frankie Muniz,Male,1985,Wood-Ridge,NJ,United States,North America,40.85018,-74.08707,Actor,Film And Theatre,Arts,26,13559372,521514,17.1804
9129,4154,Imam Shamil,Male,1797,Gimry,,Russia,Europe,,,Politician,Government,Institutions,32,1187435,37107,23.8605
1878,7263,Jean Giraud,Male,1938,Nogent-sur-Marne,,France,Europe,48.8375,2.4833,Comic Artist,Design,Arts,30,2485307,82844,22.0006
6575,4525,John Carpenter,Male,1948,Carthage,NY,United States,North America,43.98111,-75.60694000000002,Film Director,Film And Theatre,Arts,32,6189077,193409,23.6673
9953,10437,Fabricio Coloccini,Male,1982,Córdoba,,Argentina,South America,-31.41667,-64.18333,Soccer Player,Team Sports,Sports,34,1602331,47127,16.552
7379,8972,Lara Flynn Boyle,Female,1970,Davenport,IA,United States,North America,41.54306,-90.59083000000001,Actor,Film And Theatre,Arts,41,4462712,108847,19.6445
8930,3923,Marcello Malpighi,Male,1628,Crevalcore,,Italy,Europe,44.71667,11.15,Physician,Medicine,Science & Technology,35,779436,22270,23.9951
10328,3153,Gustaf V of Sweden,Male,1858,Drottningholm,,Sweden,Europe,59.32167,17.886110000000006,Politician,Government,Institutions,40,1257742,31444,24.4184
6248,10207,Didier Zokora,Male,1980,Abidjan,,Ivory Coast,Africa,5.316669999999999,-4.03333,Soccer Player,Team Sports,Sports,33,1252413,37952,17.0994
9877,147,Louis Pasteur,Male,1822,Dole,,France,Europe,47.0931,5.4906,Chemist,Natural Sciences,Science & Technology,116,17803458,153478,28.3177
2517,5117,Emerson Fittipaldi,Male,1946,São Paulo,,Brazil,South America,-23.55,-46.63333,Racecar Driver,Individual Sports,Sports,34,1795935,52822,23.3352
4453,8706,Ryszard Kaczorowski,Male,1919,Białystok,,Poland,Europe,53.11666999999999,23.15,Politician,Government,Institutions,27,1093876,40514,20.1076
9342,8189,Eartha Kitt,Female,1927,North,SC,United States,North America,33.61611,-81.10361,Singer,Music,Arts,31,3875525,125017,20.8846
6684,8737,David Seaman,Male,1963,Rotherham,,United Kingdom,Europe,53.4301,-1.3572,Soccer Player,Team Sports,Sports,36,1959457,54429,20.0527
2500,8886,Adriana Lima,Female,1981,Salvador,,Brazil,South America,-12.97472,-38.47667,Model,Media Personality,Public Figure,47,18812150,400259,19.8081
6687,6560,"John Boyd Orr, 1st Baron Boyd-Orr",Male,1880,Kilmaurs,,United Kingdom,Europe,55.63944,-4.53028,Biologist,Natural Sciences,Science & Technology,27,128129,4746,22.4993
8929,517,Philip IV of France,Male,1268,Paris,,France,Europe,48.40222,2.70056,Politician,Government,Institutions,56,2825474,50455,26.9148
9934,5382,Christopher Plummer,Male,1929,Toronto,,Canada,North America,43.7,-79.4,Actor,Film And Theatre,Arts,40,8367435,209186,23.1853
6447,3875,Leslie Nielsen,Male,1926,Regina,,Canada,North America,50.45472,-104.60667,Actor,Film And Theatre,Arts,60,12843437,214057,24.0191
4237,4465,Nursultan Nazarbayev,Male,1940,Ushkonyr,,Kazakhstan,Asia,43.3775,76.62,Politician,Government,Institutions,63,1809813,28727,23.7005
7325,4714,Hans Adolf Krebs,Male,1900,Hildesheim,,Germany,Europe,52.15,9.95,Chemist,Natural Sciences,Science & Technology,40,606746,15169,23.5709
2812,159,Elijah,Male,-3500,Tishbe,Gilead,Jordan,Asia,,,Religious Figure,Religion,Institutions,55,5685950,103381,28.2463
5563,6517,Mikhail Saltykov-Shchedrin,Male,1826,Tver,,Russia,Europe,,,Writer,Language,Humanities,30,183826,6128,22.5357
2244,7832,Oscar Robertson,Male,1938,Charlotte,TN,United States,North America,36.178779999999996,-87.3443,Basketball Player,Team Sports,Sports,26,2082971,80114,21.3957
6898,8195,Yann Tiersen,Male,1970,Brest,,France,Europe,48.3908,-4.4856,Musician,Music,Arts,36,4173632,115934,20.8758
10409,8590,Sofia Coppola,Female,1971,New York,NY,United States,North America,40.7127,-74.0059,Film Director,Film And Theatre,Arts,39,8973851,230099,20.2911
8253,4381,Yehuda Halevi,Male,1075,Tudela,,Spain,Europe,42.06528,-1.60667,Writer,Language,Humanities,26,385378,14822,23.7501
1282,11275,Ryan Bertrand,Male,1989,Southwark,,United Kingdom,Europe,51.4988,-0.0901,Soccer Player,Team Sports,Sports,30,1311784,43726,13.282
3823,6446,Harry Markowitz,Male,1927,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Economist,Social Sciences,Science & Technology,30,900089,30003,22.5821
7044,8562,João Bernardo Vieira,Male,1939,Bissau,,Guinea-Bissau,Africa,11.85,-15.566670000000002,Politician,Government,Institutions,40,541363,13534,20.3276
6877,1584,Sigrid Undset,Female,1882,Kalundborg,,Denmark,Europe,55.68139,11.085,Writer,Language,Humanities,62,1062214,17132,25.4512
4170,8190,Kenny Dalglish,Male,1951,Glasgow,,United Kingdom,Europe,55.858000000000004,-4.2589999999999995,Soccer Player,Team Sports,Sports,41,4334358,105716,20.8838
4663,9909,Roque Santa Cruz,Male,1981,Asunción,,Paraguay,South America,-25.26667,-57.63333000000001,Soccer Player,Team Sports,Sports,36,3673112,102031,17.7517
1680,11248,H. Jon Benjamin,Male,1966,Worcester,MA,United States,North America,42.26667,-71.8,Actor,Film And Theatre,Arts,29,3249918,112066,13.5319
3954,5267,Nadia Boulanger,Female,1887,Paris,,France,Europe,48.8567,2.3508,Musician,Music,Arts,28,712110,25433,23.246
8403,9580,Christian Panucci,Male,1973,Savona,,Italy,Europe,44.3,8.48333,Soccer Player,Team Sports,Sports,35,1404915,40140,18.4176
8807,9732,Neymar da Silva,Male,1992,Mogi das Cruzes,,Brazil,South America,-23.522779999999997,-46.193059999999996,Soccer Player,Team Sports,Sports,49,29245139,596840,18.1134
10527,2053,Herbert Hoover,Male,1874,West Branch,IA,United States,North America,41.66667,-91.35,Politician,Government,Institutions,88,9943657,112996,25.0918
10199,764,Anthony of Padua,Male,1195,Lisbon,,Portugal,Europe,38.71389,-9.139439999999999,Physician,Medicine,Science & Technology,47,5882249,125154,26.3888
5458,1680,Miriam,Female,-3500,Other,,Egypt,Africa,,,Religious Figure,Religion,Institutions,30,1349601,44987,25.3835
7310,6423,William Gibson,Male,1948,Conway,SC,United States,North America,33.83806,-79.05611,Writer,Language,Humanities,40,2752585,68815,22.5966
5450,209,Jimi Hendrix,Male,1942,Seattle,WA,United States,North America,47.60972,-122.33306,Musician,Music,Arts,83,39460548,475428,27.9258
10792,9667,Manuel Almunia,Male,1977,Pamplona,,Spain,Europe,42.81667,-1.65,Soccer Player,Team Sports,Sports,44,2374087,53957,18.2492
8981,8033,Sylvia Kristel,Female,1952,Utrecht,,Netherlands,Europe,52.08333,5.11667,Actor,Film And Theatre,Arts,35,4283877,122396,21.1346
3688,8546,Shaquille O'Neal,Male,1972,Newark,NJ,United States,North America,40.72422,-74.17257,Basketball Player,Team Sports,Sports,50,22576212,451524,20.3624
8381,5225,"Marie-Madeleine Pioche de la Vergne, comtesse de la Fayette",Female,1634,Paris,,France,Europe,,,Writer,Language,Humanities,27,874799,32400,23.2687
3672,886,Lucian,Male,125,Samosata,,Turkey,Asia,37.57955,38.481320000000004,Writer,Language,Humanities,46,1551872,33736,26.2059
3873,7231,Ray Milland,Male,1907,Neath,,United Kingdom,Europe,51.66,-3.81,Actor,Film And Theatre,Arts,26,1209479,46518,22.0294
19,5070,John Searle,Male,1932,Denver,CO,United States,North America,39.76185,-104.88111,Philosopher,Philosophy,Humanities,28,1516877,54174,23.3721
11268,2778,Miguel Ángel Asturias,Male,1899,Guatemala City,,Guatemala,North America,14.61333,-90.53528,Writer,Language,Humanities,63,2084479,33087,24.6218
5135,5507,Umberto Nobile,Male,1885,Naples,,Italy,Europe,40.845,14.258329999999999,Engineer,Engineering,Science & Technology,27,669031,24779,23.1182
775,8910,Patrick Ewing,Male,1962,Kingston,,Jamaica,North America,,,Basketball Player,Team Sports,Sports,30,4550833,151694,19.7615
8192,8552,Lilian Thuram,Male,1972,Pointe-à-Pitre,,France,Europe,16.2411,-61.5331,Soccer Player,Team Sports,Sports,45,3738290,83073,20.3504
2602,4806,Henry Hudson,Male,1565,England,,United Kingdom,Europe,51.5,-0.11667000000000001,Explorer,Explorers,Exploration,45,3282052,72934,23.5177
9610,1871,Louis IV of France,Male,920,France,,France,Europe,47.0,2.0,Politician,Government,Institutions,37,618859,16726,25.2148
2772,1079,Dagobert I,Male,603,Other,,Unknown,Unknown,,,Politician,Government,Institutions,37,945242,25547,25.9472
3089,2535,Saint Cecilia,Female,101,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,29,2685470,92602,24.7645
1855,8217,Matt Dillon,Male,1964,Lower Hudson Valley,NY,United States,North America,40.92861,-73.78416999999997,Actor,Film And Theatre,Arts,37,6934309,187414,20.8545
6221,9958,Ashlee Simpson-Wentz,Female,1984,Waco,TX,United States,North America,31.55139,-97.15583000000001,Singer,Music,Arts,36,7333603,203711,17.6612
9673,7623,Yuriy Luzhkov,Male,1936,Moscow,,Russia,Europe,55.75,37.61667,Politician,Government,Institutions,48,498723,10390,21.638
5579,1456,Pope Felix I,Male,200,Rome,,Italy,Europe,41.9,12.5,Religious Figure,Religion,Institutions,55,432652,7866,25.5634
1495,7058,Varlam Shalamov,Male,1907,Vologda,,Russia,Europe,59.21666999999999,39.9,Writer,Language,Humanities,29,391906,13514,22.1681
513,1787,Hans Frank,Male,1900,Karlsruhe,,Germany,Europe,49.009209999999996,8.40395,Lawyer,Law,Business & Law,42,2539612,60467,25.2965
5825,8603,Sacha Baron Cohen,Male,1971,Hammersmith,,United Kingdom,Europe,51.4928,-0.2229,Actor,Film And Theatre,Arts,55,24975783,454105,20.2697
2484,1897,Decimius Magnus Ausonius,Male,310,Bordeaux,,France,Europe,44.84,-0.58,Writer,Language,Humanities,33,346958,10514,25.1962
6806,323,Pope John Paul II,Male,1920,Wadowice,,Poland,Europe,49.88333,19.48333,Religious Figure,Religion,Institutions,110,38369456,348813,27.4423
3650,3575,Alfonso X of Castile,Male,1221,Toledo,,Spain,Europe,39.85667,-4.02444,Writer,Language,Humanities,40,1813940,45349,24.1913
684,11178,Michelle Williams,Female,1980,Kalispell,MT,United States,North America,48.19778,-114.31611000000001,Actor,Film And Theatre,Arts,38,1189617,31306,14.0337
4993,4740,Jean Vianney,Male,1786,Dardilly,,France,Europe,45.8064,4.7536,Religious Figure,Religion,Institutions,31,1277606,41213,23.5564
93,6516,Kaarlo Juho Ståhlberg,Male,1865,Suomussalmi,,Finland,Europe,64.88333,28.91667,Politician,Government,Institutions,31,302121,9746,22.5361
6867,724,Erich Fromm,Male,1900,Frankfurt,,Germany,Europe,50.11667,8.68333,Psychologist,Social Sciences,Science & Technology,53,5234284,98760,26.4744
5664,7095,Othniel Charles Marsh,Male,1831,Lockport,NY,United States,North America,43.16972,-78.69111,Archaeologist,Natural Sciences,Science & Technology,26,272006,10462,22.1433
3165,2494,Suppiluliuma I,Male,-1344,Other,,Unknown,Unknown,,,Politician,Government,Institutions,27,265522,9834,24.789
856,2588,Brian De Palma,Male,1940,Newark,NJ,United States,North America,40.72422,-74.17257,Film Director,Film And Theatre,Arts,39,4555988,116820,24.7395
4031,10417,Cory Monteith,Male,1982,Calgary,,Canada,North America,51.05,-114.06667,Actor,Film And Theatre,Arts,28,17613744,629062,16.5978
6920,4942,Jackie Stewart,Male,1939,Milton,,United Kingdom,Europe,55.93634,-4.51893,Racecar Driver,Individual Sports,Sports,37,1945472,52580,23.4407
6207,666,Amedeo Modigliani,Male,1884,Livorno,,Italy,Europe,43.55,10.31667,Painter,Fine Arts,Arts,59,6558272,111157,26.5891
913,8574,Christopher Hitchens,Male,1949,Portsmouth,,United Kingdom,Europe,50.81667,-1.08333,Journalist,Language,Humanities,42,9897213,235648,20.309
2741,3457,Michael V,Male,1015,Paphlagonia,,Turkey,Asia,,,Politician,Government,Institutions,34,173514,5103,24.2488
2230,11284,Aaron Swartz,Male,1986,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Social Activist,Activism,Public Figure,45,3662272,81384,13.0952
1264,4214,Jean-Marie Le Pen,Male,1928,La Trinité-sur-Mer,,France,Europe,47.5861,-3.0283,Politician,Government,Institutions,42,3603113,85788,23.8321
9703,4148,Gustave Caillebotte,Male,1848,Paris,,France,Europe,48.8567,2.3508,Painter,Fine Arts,Arts,28,1594151,56934,23.8625
2337,11173,Luol Deng,Male,1985,Wau,,Sudan,Africa,7.7,28.0,Basketball Player,Team Sports,Sports,29,2316978,79896,14.050999999999998
8921,11026,Primož Kosmus,Male,1979,Novo Mesto,,Slovenia,Europe,45.8,15.166670000000002,Athlete,Individual Sports,Sports,29,152245,5250,14.7974
10685,5027,Muhammad Ahmad,Male,1844,Dongola,,Sudan,Africa,19.169829999999997,30.474890000000002,Religious Figure,Religion,Institutions,28,1049478,37481,23.3953
9469,10249,Mike Epps,Male,1970,Indianapolis,IN,United States,North America,39.791,-86.148,Actor,Film And Theatre,Arts,30,3673428,122448,16.9951
3580,9616,Edmílson Gomes,Male,1976,Taquaritinga,,Brazil,South America,-21.405829999999998,-48.505,Soccer Player,Team Sports,Sports,28,717759,25634,18.3564
5446,8116,Valery Chkalov,Female,1904,Chkalovsk,,Russia,Europe,56.76667,43.25,Pilot,Military,Institutions,27,180444,6683,21.000999999999998
4299,5658,José de Anchieta,Male,1534,San Cristóbal de La Laguna,,Spain,Europe,28.48333,-16.3,Writer,Language,Humanities,26,754266,29010,23.033
2853,521,Hector Berlioz,Male,1803,La Côte-Saint-André,,France,Europe,45.3944,5.2614,Composer,Music,Arts,84,3803358,45278,26.9059
7486,9914,Maggie Q,Female,1979,Honolulu,HI,United States,North America,21.3,-157.81667,Actor,Film And Theatre,Arts,28,9513396,339764,17.7443
6020,797,Batu Khan,Male,1207,Mongolia,,Mongolia,Asia,46.0,105.0,Politician,Government,Institutions,47,1539071,32746,26.3364
9707,10491,Robert Doornbos,Male,1981,Rotterdam,,Netherlands,Europe,51.91667,4.5,Racecar Driver,Individual Sports,Sports,26,312396,12015,16.3903
1948,2143,Sid Vicious,Male,1957,Lewisham,,United Kingdom,Europe,51.461459999999995,-0.005370000000000001,Musician,Music,Arts,64,14789672,231089,25.0212
6138,9102,Rafael Nadal,Male,1986,Manacor,,Spain,Europe,39.56667,3.2,Tennis Player,Individual Sports,Sports,85,31040194,365179,19.3844
1999,7420,Nathuram Godse,Male,1910,Baramati,,India,Asia,18.15,74.58,Extremist,Outlaws,Public Figure,29,3228766,111337,21.8684
770,9006,Joey Jordison,Male,1975,Des Moines,IA,United States,North America,41.59083,-93.62083,Musician,Music,Arts,29,7245723,249853,19.5468
3818,1907,Sogdianus of Persia,Male,-500,Other,,Unknown,Unknown,,,Politician,Government,Institutions,26,196118,7543,25.1884
8769,3244,Umberto I of Italy,Male,1844,Turin,,Italy,Europe,45.06667,7.7,Politician,Government,Institutions,45,1246939,27710,24.3648
4511,10718,Candice Accola,Female,1987,Houston,TX,United States,North America,29.76278,-95.38306,Actor,Film And Theatre,Arts,26,4564581,175561,15.824000000000002
9184,2209,Billy the Kid,Male,1859,New York,NY,United States,North America,40.790279999999996,-73.95971999999998,Mafioso,Outlaws,Public Figure,34,9863289,290097,24.9833
7745,6928,Carl van Vechten,Male,1880,Cedar Rapids,IA,United States,North America,41.983059999999995,-91.66861,Photographer,Fine Arts,Arts,26,716791,27569,22.2659
5690,2159,Michael Servetus,Male,1511,Villanueva de Sigena,,Spain,Europe,41.74861,-0.00889,Physician,Medicine,Science & Technology,42,1683933,40094,25.0098
1299,5965,Edward Rydz-Śmigły,Male,1886,Berezhany,,Ukraine,Europe,49.45,24.93611,Politician,Government,Institutions,30,813842,27128,22.8699
3246,1199,"Edward, the Black Prince",Male,1330,Oxfordshire,,United Kingdom,Europe,51.845,-1.354,Nobleman,Government,Institutions,41,1190497,29037,25.8105
463,11044,Wilson Palacios,Male,1984,La Ceiba,,Honduras,North America,15.766670000000001,-86.83333,Soccer Player,Team Sports,Sports,26,1345143,51736,14.7216
6294,4506,Frederick IX of Denmark,Male,1899,Copenhagen,,Denmark,Europe,55.778890000000004,12.496939999999999,Politician,Government,Institutions,39,1066091,27336,23.6772
8404,2030,Ludwig Erhard,Male,1897,Fürth,,Germany,Europe,49.46667,11.0,Businessperson,Business,Business & Law,52,2086223,40120,25.1052
9029,4805,Lana Turner,Female,1921,Wallace,ID,United States,North America,47.47306,-115.925,Actor,Film And Theatre,Arts,39,4293733,110096,23.518
8984,9773,Seth MacFarlane,Male,1973,Kent,CT,United States,North America,41.73167,-73.4525,Actor,Film And Theatre,Arts,46,20184332,438790,18.0312
5493,1496,Jordanes,Male,500,Other,,Unknown,Unknown,,,Writer,Language,Humanities,38,459315,12087,25.531
9605,1260,Stéphane Mallarmé,Male,1842,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,47,2234396,47540,25.7453
981,5121,Giovanni Battista Belzoni,Male,1778,Padua,,Italy,Europe,45.41667,11.86667,Explorer,Explorers,Exploration,29,480184,16558,23.3332
3614,8440,Morten Olsen,Male,1949,Vordingborg,,Denmark,Europe,55.0,11.9,Coach,Team Sports,Sports,26,662715,25489,20.5295
6554,1241,Roland Barthes,Male,1915,Cherbourg-Octeville,,France,Europe,49.63,-1.62,Philosopher,Philosophy,Humanities,44,4616957,104931,25.7604
11273,6387,Alfred Hershey,Male,1908,Owosso,MI,United States,North America,42.99778,-84.17667,Biologist,Natural Sciences,Science & Technology,32,336308,10510,22.6194
6923,6037,Johann Jakob Balmer,Male,1825,Lausen,,Switzerland,Europe,47.46667,7.766669999999999,Physicist,Natural Sciences,Science & Technology,27,192965,7147,22.8286
9906,7787,Abdul Qadeer Khan,Male,1935,Bhopal,,India,Asia,23.25,77.41667,Physicist,Natural Sciences,Science & Technology,27,1436796,53215,21.4542
3885,11071,Stephen Warnock,Male,1981,Ormskirk,,United Kingdom,Europe,53.5665,-2.8869,Soccer Player,Team Sports,Sports,31,734044,23679,14.630999999999998
7953,8777,Frank Lampard,Male,1978,Romford,,United Kingdom,Europe,51.5768,0.1801,Soccer Player,Team Sports,Sports,68,12591500,185169,19.9943
4851,7034,Nikolai Trubetzkoy,Male,1890,Moscow,,Russia,Europe,55.75,37.61667,Linguist,Language,Humanities,27,205193,7600,22.1838
7107,4964,Richard Chamberlain,Male,1934,Los Angeles,CA,United States,North America,34.07306,-118.39943999999998,Actor,Film And Theatre,Arts,28,3313164,118327,23.4287
482,8207,Kim Kyu-sik,Male,1881,Dongnae-gu,,South Korea,Asia,35.20361,129.08389,Politician,Government,Institutions,30,114867,3829,20.8657
8458,11033,Kevin Großkreutz,Male,1988,Dortmund,,Germany,Europe,51.51667,7.46667,Soccer Player,Team Sports,Sports,26,1540349,59244,14.7715
1383,5420,Æthelred of Wessex,Male,840,Wessex,,United Kingdom,Europe,51.2,-2.0,Politician,Government,Institutions,29,423575,14606,23.1614
3206,7239,Eduardo Duhalde,Male,1941,Lomas de Zamora,,Argentina,South America,-34.76667,-58.4,Politician,Government,Institutions,29,764141,26350,22.0208
2544,9637,Anna Paquin,Female,1982,Winnipeg,,Canada,North America,49.89944000000001,-97.13917,Actor,Film And Theatre,Arts,40,16218077,405452,18.3135
4285,2373,"Camillo Benso, conte di Cavour",Male,1810,Turin,,Italy,Europe,,,Politician,Government,Institutions,51,600194,11769,24.8661
5837,7635,Tim Roth,Male,1961,Dulwich,,United Kingdom,Europe,51.4457,-0.0779,Actor,Film And Theatre,Arts,36,8977839,249384,21.6231
3237,5282,Nathan Söderblom,Male,1866,Uppsala,,Sweden,Europe,59.858059999999995,17.64472,Religious Figure,Religion,Institutions,32,266321,8323,23.2384
3041,1547,Pope Innocent IV,Male,1195,Genoa,,Italy,Europe,44.41111,8.932780000000003,Religious Figure,Religion,Institutions,52,701087,13482,25.4927
6150,11066,Benedikt Höwedes,Male,1988,Haltern,,Germany,Europe,51.75,7.1833300000000015,Soccer Player,Team Sports,Sports,31,973223,31394,14.6465
